57 		  TRILLION 	1 	  	301422 	0.00 	6.71 	
58 		  FAME 	1 	  	382903 	0.00 	6.37 	
59 		  J 	1 	  	386749 	0.00 	6.35 	
60 		  TARGETS 	1 	  	449116 	0.00 	6.14 	
61 		  REGIME 	1 	  	451891 	0.00 	6.13 	
62 		  AGENDA 	1 	  	499308 	0.00 	5.98 	
63 		  MINISTERS 	1 	  	516964 	0.00 	5.93 	
64 		  BANGLADESH 	1 	  	525821 	0.00 	5.91 	
65 		  SUMMIT 	1 	  	532400 	0.00 	5.89 	
66 		  REPRESENTATIVE 	1 	  	538834 	0.00 	5.87 	
67 		  LANKA 	1 	  	596787 	0.00 	5.73 	
68 		  UPCOMING 	1 	  	666939 	0.00 	5.57 	
69 		  INDEED 	1 	  	759347 	0.00 	5.38 	
70 		  FINISH 	1 	  	818907 	0.00 	5.27 	
71 		  SRI 	1 	  	826009 	0.00 	5.26 	
72 		  FEMALE 	1 	  	895539 	0.00 	5.14 	
73 		  ROSE 	1 	  	904657 	0.00 	5.13 	
74 		  CONCERN 	1 	  	923288 	0.00 	5.10 	
75 		  TABLE 	1 	  	933517 	0.00 	5.08 	
76 		  DIFFERENCE 	1 	  	940763 	0.00 	5.07 	
77 		  LOCATION 	1 	  	976249 	0.00 	5.02 	
78 		  ENGLISH 	1 	  	1013774 	0.00 	4.96 	
79 		  MOVING 	1 	  	1297103 	0.00 	4.61 	
80 		  CANADIAN 	1 	  	1337338 	0.00 	4.56 	
81 		  CALLING 	1 	  	1350367 	0.00 	4.55 	
82 		  BUILD 	1 	  	1618117 	0.00 	4.29 	
83 		  TOWARDS 	1 	  	1708294 	0.00 	4.21 	
84 		  ALLOW 	1 	  	1749677 	0.00 	4.18 	
85 		  6 	1 	  	1831650 	0.00 	4.11 	
86 		  VARIOUS 	1 	  	2011598 	0.00 	3.97 	
87 		  PERFORMANCE 	1 	  	2393606 	0.00 	3.72 	
88 		  ENSURE 	1 	  	2446153 	0.00 	3.69 	
89 		  FORWARD 	1 	  	2507598 	0.00 	3.66 	
90 		  AFRICA 	1 	  	2557766 	0.00 	3.63 	
91 		  NEEDS 	1 	  	2605445 	0.00 	3.60 	
92 		  ACTION 	1 	  	2638909 	0.00 	3.58 	
93 		  ISSUE 	1 	  	2909912 	0.00 	3.44 	
94 		  DECISION 	1 	  	2919755 	0.00 	3.44 	
95 		  ISSUES 	1 	  	2980197 	0.00 	3.41 	
96 		  HELD 	1 	  	2998712 	0.00 	3.40 	
97 		  CURRENT 	1 	  	3032327 	0.00 	3.38 	
98 		  EXPECTED 	1 	  	3044812 	0.00 	3.38 	
99 		  TAKING 	1 	  	3051606 	0.00 	3.37 	
100 		  MAJOR 	1 	  	3187123 	0.00 	3.31 	
